ID;TYPE;NAME;AGE;GENDER;IS_AGRESIVE;IS_FRIENDLY
2875;9;creepy scallop;10;M;Y;Y
2876;5;noble bobolink;16;Z;N;Y
2877;5;smooth hare;12;M;Y;Y
2878;8;significant canidae;10;Z;N;Y
2879;8;asleep hippopotamus;1;Z;Y;N
2880;1;static rodent;12;M;Y;Y
2881;1;accused bird;19;Z;Y;N
2882;6;overseas gerbil;6;M;Y;N
2883;4;total swift;7;M;N;N
2884;1;head camel;14;Z;N;N
2885;6;crooked pike;19;Z;Y;N
2886;2;blue elk;6;Z;N;N
2887;8;shy haddock;17;M;N;Y
2888;7;spicy cougar;3;Z;N;Y
2889;0;boring llama;17;M;N;N
2890;5;convenient wombat;3;Z;Y;Y
2891;6;safe tick;12;Z;N;N
2892;7;renewed reptile;4;M;Y;Y
2893;1;frightened crow;10;M;Y;N
2894;2;governing harrier;15;Z;N;Y
2895;8;legislative worm;17;Z;N;Y
2896;8;mysterious starfish;3;M;N;N
2897;0;ltd baboon;6;Z;N;N
2898;4;residential wildebeest;12;M;N;N
2899;3;selective eagle;10;Z;Y;N
2900;5;bloody ostrich;20;M;N;N
2901;1;chilly peafowl;7;Z;Y;Y
2902;1;open tick;13;Z;N;N
2903;5;complete falcon;14;M;N;Y
2904;0;faint macaw;1;M;Y;N
2905;6;blonde limpet;17;Z;Y;N
2906;3;final panther;16;M;Y;N
2907;7;dynamic muskox;15;Z;N;N
2908;5;vivacious chickadee;13;M;Y;Y
2909;2;dear crayfish;9;Z;N;Y
2910;0;miserable goat;13;M;Y;Y
2911;2;capitalist tarsier;11;M;N;Y
2912;1;broad caterpillar;4;M;N;Y
2913;8;slimy tuna;12;M;Y;N
2914;1;bumpy limpet;15;M;Y;Y
2915;7;ambitious woodpecker;14;M;Y;Y
2916;1;hostile cephalopod;2;Z;Y;Y
2917;2;melodic echidna;2;Z;N;Y
2918;8;handsome felidae;11;M;Y;N
2919;6;binding dog;20;Z;N;Y
2920;6;deep aardvark;7;M;Y;N
2921;2;faint hippopotamus;11;M;N;N
2922;7;vivacious raccoon;10;M;Y;N
2923;1;ashamed galliform;12;M;N;Y
2924;4;coherent termite;2;Z;Y;N
2925;4;legitimate stoat;4;Z;Y;N
2926;5;fine clownfish;5;M;Y;Y
2927;3;lesser ptarmigan;19;M;N;N
2928;3;sick bobolink;1;Z;N;N
2929;5;troubled lemming;4;Z;N;Y
2930;2;worldwide zebra;9;Z;N;Y
2931;2;super spider;15;Z;N;N
2932;5;fair hoverfly;11;Z;N;Y
2933;3;grotesque hamster;17;M;Y;N
2934;3;circular dinosaur;11;M;N;Y
2935;3;disciplinary dog;7;M;N;Y
2936;0;long bear;16;M;Y;N
2937;8;surprised albatross;6;M;N;N
2938;2;fellow stingray;3;M;Y;N
2939;9;wrong beaver;7;M;N;Y
2940;0;normal hookworm;5;M;N;Y
2941;9;supporting lizard;6;M;Y;N
2942;0;nosy butterfly;18;Z;N;N
2943;7;left wildcat;2;M;N;Y
2944;9;pure crocodile;4;M;N;Y
2945;5;convincing jaguar;19;Z;N;Y
2946;4;dual hare;11;M;Y;Y
2947;3;considerable whitefish;2;Z;Y;N
2948;1;quick raccoon;12;M;N;N
2949;6;soviet yak;5;M;N;Y
2950;9;correct bat;10;Z;Y;Y
2951;4;cautious tuna;11;Z;N;N
2952;1;tasteless butterfly;8;M;Y;Y
2953;1;Sound unicorn;16;M;Y;Y
2954;5;provincial nightingale;16;M;Y;N
2955;9;tragic gecko;12;M;Y;Y
2956;6;registered bird;16;Z;Y;N
2957;8;moral guan;7;Z;N;N
2958;5;prime haddock;20;Z;N;Y
2959;1;right cheetah;10;M;Y;N
2960;5;electronic cricket;9;M;N;Y
2961;0;smoggy rodent;16;Z;N;N
2962;6;following mammal;16;Z;N;N
2963;6;disgusted pike;7;Z;N;Y
2964;9;fortunate lynx;17;M;Y;N
2965;8;numerous gorilla;8;M;N;N
2966;6;enormous rooster;20;Z;Y;N
2967;9;voluntary krill;7;M;N;N
2968;5;gleaming meadowlark;4;M;Y;N
2969;2;roasted aphid;7;M;N;Y
2970;2;brainy amphibian;14;M;Y;Y
2971;0;superior goose;18;Z;N;Y
2972;4;intimate hare;13;M;N;N
2973;9;big barracuda;7;Z;Y;Y
2974;9;distinctive hare;12;Z;Y;N
2975;8;universal leopon;12;Z;N;N
2976;2;strange turtle;2;Z;N;N
2977;4;special camel;7;Z;N;Y
2978;7;theoretical turkey;3;M;N;Y
2979;6;thin canid;11;M;Y;N
2980;8;forward swan;15;Z;N;N
2981;4;particular hedgehog;2;M;N;Y
2982;4;capable cod;19;Z;Y;N
2983;8;constant wallaby;7;Z;Y;N
2984;1;tall guineafowl;14;M;Y;N
2985;9;gothic wildebeest;18;Z;N;N
2986;0;ordinary wolverine;15;Z;N;N
2987;2;unchanged beaver;8;M;N;N
2988;9;artistic yak;11;Z;Y;Y
2989;3;anonymous swift;4;Z;N;N
2990;0;impossible toucan;4;M;N;Y
2991;9;injured wolverine;19;M;N;N
2992;8;advanced junglefowl;8;M;Y;Y
2993;4;conscious yak;12;M;Y;N
2994;3;shallow marmoset;5;M;N;N
2995;1;right mammal;11;M;N;Y
2996;4;afraid hamster;12;Z;N;N
2997;2;successive amphibian;1;Z;Y;Y
2998;2;communist wolf;18;Z;N;Y
2999;1;concerned tern;1;M;N;Y
3000;5;imperial wolverine;4;M;N;Y
3001;4;enthusiastic cardinal;6;Z;N;Y
3002;8;gothic barracuda;15;Z;N;N
3003;2;damp cattle;11;Z;Y;Y
3004;0;noisy scallop;13;M;N;N
3005;9;successful vulture;7;M;Y;Y
3006;5;ordinary impala;10;M;N;N
3007;9;abundant mastodon;9;Z;N;N
3008;0;victorious antelope;7;Z;Y;N
3009;4;electoral buzzard;6;M;Y;Y
3010;2;handsome earwig;11;Z;Y;Y
3011;3;slight hyena;11;Z;Y;Y
3012;9;complicated amphibian;20;Z;N;Y
3013;7;professional panther;3;Z;N;Y
3014;8;basic wasp;12;M;N;Y
3015;5;significant vicuna;2;Z;N;Y
3016;2;wet dog;1;M;Y;Y
3017;9;subtle donkey;6;Z;Y;N
3018;7;proud mockingbird;12;M;Y;Y
3019;5;top duck;5;M;N;N
3020;7;limited eel;10;M;N;N
3021;3;spare cat;15;M;Y;Y
3022;3;grateful trout;10;M;N;N
3023;3;quaint cat;2;Z;Y;N
3024;0;tan manatee;16;M;Y;N
3025;9;electronic stork;8;M;Y;N
3026;2;then horse;6;Z;N;N
3027;2;grateful snake;16;M;Y;N
3028;2;plain magpie;10;Z;N;N
3029;9;illegal hoverfly;11;M;N;N
3030;1;continental ermine;19;Z;Y;N
3031;1;bright sheep;2;Z;N;Y
3032;4;female flyingfish;15;Z;Y;N
3033;3;awkward sparrow;5;Z;Y;Y
3034;4;few pike;5;Z;Y;N
3035;0;black bovid;1;M;Y;Y
3036;5;rational leopard;7;Z;Y;Y
3037;0;scary jay;17;Z;Y;Y
3038;4;electoral rodent;10;Z;Y;Y
3039;7;exciting felidae;11;M;N;N
3040;9;teenage guan;15;M;Y;Y
3041;1;rising gibbon;17;Z;N;Y
3042;8;objective snake;12;Z;Y;Y
3043;3;doubtful wolverine;2;M;Y;Y
3044;8;dramatic catshark;18;Z;N;N
3045;4;explicit constrictor;14;Z;Y;N
3046;7;combative cat;3;Z;Y;Y
3047;0;fuzzy silverfish;16;M;Y;Y
3048;5;considerable bison;10;M;Y;N
3049;5;entitled wasp;18;Z;Y;Y
3050;4;reliable catshark;20;Z;N;Y
3051;3;sparkling coyote;14;Z;Y;N
3052;1;black emu;8;Z;N;N
3053;7;charming cuckoo;14;Z;Y;N
3054;3;faithful egret;1;M;N;Y
3055;5;nosy shrew;2;Z;Y;Y
3056;7;sparkling pinniped;20;M;N;N
3057;2;binding bonobo;16;M;Y;Y
3058;5;petite dragon;16;M;N;N
3059;7;absolute jay;19;Z;Y;N
3060;2;passive horse;18;M;Y;N
3061;6;concerned lion;17;Z;N;N
3062;2;tame lark;8;Z;N;N
3063;8;formal marmot;18;Z;Y;N
3064;7;varied clownfish;15;Z;Y;Y
3065;4;quick guppy;19;Z;N;Y
3066;9;worried meadowlark;7;M;Y;Y
3067;2;delicious squid;14;M;Y;N
3068;5;accurate koi;16;M;N;Y
3069;4;honest rhinoceros;6;Z;Y;N
3070;5;following hornet;1;M;N;Y
3071;4;colossal hoverfly;19;Z;Y;N
3072;2;pleasant sheep;4;M;N;Y
3073;5;sick swordfish;11;M;N;Y
3074;3;potential sheep;9;M;N;N
3075;4;united sheep;16;Z;N;N
3076;3;ripe goat;3;Z;N;N
3077;9;fancy orangutan;19;Z;N;Y
3078;0;defiant cat;18;M;Y;Y
3079;7;central rabbit;16;M;N;N
3080;8;upset hookworm;10;M;N;Y
3081;4;defensive clam;9;Z;N;Y
3082;4;scary grasshopper;20;M;Y;Y
3083;7;difficult leopon;20;M;N;Y
3084;5;limited sole;19;M;Y;Y
3085;1;very camel;2;Z;N;N
3086;6;coming fowl;5;M;N;N
3087;0;muddy harrier;12;M;N;Y
3088;7;christian dove;2;M;N;Y
3089;8;worried booby;9;M;Y;Y
3090;3;local hamster;7;M;N;N
3091;6;marine aardwolf;6;Z;N;Y
3092;5;gorgeous worm;13;M;Y;Y
3093;8;gay squid;8;M;N;N
3094;9;petite penguin;8;M;Y;Y
3095;5;nervous anglerfish;5;Z;N;N
3096;5;initial guanaco;15;Z;N;Y
3097;9;extra coral;16;Z;Y;Y
3098;4;actual marlin;1;M;N;Y
3099;7;missing tyrannosaurus;9;M;Y;N
3100;0;boring egret;9;M;N;N
3101;5;red flyingfish;20;M;Y;N
3102;4;tight warbler;16;M;Y;N
3103;8;nearby leech;15;M;Y;N
3104;6;historical stork;18;Z;Y;N
3105;9;devoted louse;3;Z;N;N
3106;8;acute swallow;16;M;N;Y
3107;1;thorough snake;7;M;Y;N
3108;2;exceptional swordtail;15;Z;Y;N
3109;0;odd cheetah;8;M;Y;Y
3110;9;compulsory mongoose;11;M;N;Y
3111;1;imaginative lynx;14;M;Y;Y
3112;0;foreign clam;14;Z;N;N
3113;8;relevant python;13;Z;N;N
3114;7;suspicious snake;19;M;Y;N
3115;0;sensible blackbird;8;Z;Y;N
3116;3;wooden snake;13;M;Y;Y
3117;1;confidential pony;18;Z;N;N
3118;0;sad reptile;3;Z;N;N
3119;6;broken silkworm;7;M;N;N
3120;5;front llama;18;Z;N;Y
3121;7;wooden donkey;19;M;N;N
3122;1;unfortunate coyote;1;M;N;N
3123;2;hidden kiwi;14;M;N;N
3124;5;slow kingfisher;9;M;Y;N
3125;4;cruel pelican;7;Z;N;N
3126;9;abundant tern;18;Z;Y;N
3127;7;meaningful cat;14;Z;Y;N
3128;3;excellent puffin;2;M;Y;Y
3129;7;experienced eagle;1;M;Y;N
3130;5;ideal meadowlark;5;M;Y;N
3131;9;widespread lark;8;M;N;N
3132;2;given anglerfish;15;M;N;Y
3133;1;mammoth mole;4;Z;Y;N
3134;2;certain magpie;4;M;N;N
3135;0;flying coyote;18;Z;Y;N
3136;3;suitable bison;16;M;Y;N
3137;3;firm whitefish;16;M;N;Y
3138;4;communist amphibian;9;Z;Y;N
3139;8;content lemur;3;M;N;Y
3140;7;funny snail;3;Z;Y;N
3141;7;genetic dingo;17;Z;N;Y
3142;1;continuous puffin;17;Z;N;Y
3143;8;ordinary pig;12;M;Y;N
3144;7;accepted finch;12;Z;Y;Y
3145;2;vast chipmunk;6;M;Y;Y
3146;1;eldest tahr;2;M;Y;N
3147;4;spectacular wallaby;11;Z;Y;N
3148;3;light rabbit;19;M;N;N
3149;1;quick gopher;6;Z;N;N
3150;7;additional clownfish;9;Z;N;Y
3151;9;rainy narwhal;19;M;N;N
3152;7;available boa;15;M;N;N
3153;7;grieving gull;10;M;Y;N
3154;1;statutory snail;17;M;N;Y
3155;5;orange parakeet;1;Z;N;Y
3156;6;wonderful reptile;13;Z;N;Y
3157;3;dear catfish;6;M;Y;Y
3158;5;clean tiglon;17;Z;Y;Y
3159;3;blue ferret;5;Z;Y;Y
3160;5;flexible wolverine;13;Z;N;N
3161;0;eerie planarian;7;M;Y;Y
3162;6;reduced grasshopper;14;Z;Y;Y
3163;2;legitimate smelt;3;Z;N;N
3164;8;urgent narwhal;6;M;Y;N
3165;0;sunny dinosaur;8;Z;Y;N
3166;3;evil goldfish;8;Z;Y;Y
3167;9;complete sloth;9;M;N;N
3168;9;prepared grouse;13;Z;Y;N
3169;9;secret urial;3;Z;Y;Y
3170;8;deliberate cardinal;4;Z;N;N
3171;4;rare clam;3;M;Y;N
3172;7;previous smelt;16;M;N;Y
3173;0;jealous bonobo;5;Z;Y;Y
3174;8;noble hamster;2;M;Y;Y
3175;8;general jackal;5;Z;Y;N
3176;7;spiritual roundworm;17;Z;N;N
3177;5;tan gull;12;Z;N;Y
3178;1;elated rabbit;2;Z;N;N
3179;0;planned guppy;4;Z;Y;N
3180;4;welsh asp;2;M;N;Y
3181;8;mysterious starfish;15;Z;Y;Y
3182;5;defeated cattle;15;Z;N;Y
3183;8;light possum;6;Z;N;N
3184;2;elegant hummingbird;2;M;Y;Y
3185;7;confused chipmunk;19;M;N;Y
3186;0;dutch squid;1;Z;N;N
3187;0;dull lark;10;Z;N;N
3188;3;consistent crawdad;14;M;Y;N
3189;1;stale mandrill;2;Z;Y;N
3190;2;unnecessary alligator;8;M;Y;N
3191;6;given hoverfly;2;M;Y;N
3192;6;tender bug;20;Z;N;N
3193;0;delicious antlion;13;Z;N;Y
3194;0;breakable nightingale;8;Z;Y;Y
3195;9;experimental sheep;12;M;Y;N
3196;0;secret marlin;15;M;Y;Y
3197;5;evolutionary platypus;8;Z;N;Y
3198;0;frequent partridge;14;M;Y;N
3199;7;immense primate;3;Z;N;N
3200;0;formal tyrannosaurus;8;M;Y;N
3201;6;vivacious sturgeon;20;Z;Y;N
3202;3;causal iguana;10;Z;Y;Y
3203;1;grim swordfish;14;M;Y;N
3204;9;cautious squirrel;7;Z;N;N
3205;9;gothic camel;4;Z;Y;Y
3206;1;endless marmot;19;M;N;Y
3207;1;thirsty hummingbird;20;M;N;N
3208;6;parental louse;17;Z;N;Y
3209;6;scary ptarmigan;12;M;Y;Y
3210;5;practical vole;12;M;Y;N
3211;7;swift shark;18;M;Y;N
3212;7;dark dove;7;M;N;Y
3213;1;pleasant ermine;5;M;N;N
3214;0;hard mackerel;8;M;Y;Y
3215;2;living carp;20;Z;Y;N
3216;5;healthy coral;11;M;N;N
3217;7;spare hookworm;2;M;N;Y
3218;3;mysterious barracuda;9;Z;N;Y
3219;3;slow wildfowl;17;M;Y;Y
3220;4;clever mollusk;11;Z;N;N
3221;4;mental anglerfish;3;Z;Y;Y
3222;4;continental shrimp;7;M;Y;N
3223;4;sexual flamingo;18;Z;Y;Y
3224;0;rich possum;19;M;N;Y
3225;7;limited weasel;4;M;Y;N
3226;2;subjective salamander;16;Z;N;Y
3227;3;intermediate gayal;9;Z;Y;N
3228;5;envious reindeer;15;M;Y;N
3229;3;foolish finch;12;Z;Y;N
3230;1;efficient salmon;13;Z;Y;N
3231;3;monetary scallop;1;M;N;Y
3232;4;tough swordtail;6;Z;Y;N
3233;8;logical elephant;14;Z;Y;N
3234;6;spontaneous alpaca;12;Z;Y;Y
3235;9;resident ptarmigan;2;M;N;N
3236;8;autonomous crawdad;12;M;Y;N
3237;2;subjective wildfowl;10;M;N;Y
3238;4;unwilling wolverine;10;Z;Y;Y
3239;8;square penguin;4;M;Y;N
3240;4;sound anglerfish;20;Z;N;N
3241;9;marxist earthworm;12;M;Y;Y
3242;3;spiritual duck;8;M;Y;Y
3243;5;olympic booby;20;Z;N;N
3244;3;selective crawdad;13;M;Y;N
3245;4;white flamingo;8;M;Y;N
3246;0;safe lemming;5;Z;N;Y
3247;5;immense dingo;9;Z;Y;N
3248;9;labour snail;7;Z;N;N
3249;8;powerful anteater;18;Z;Y;N
3250;1;patient worm;1;M;Y;N
3251;8;intimate chipmunk;12;Z;Y;N
3252;1;certain coral;9;Z;Y;Y
3253;9;industrial sheep;11;M;N;Y
3254;1;electoral koi;10;Z;Y;N
3255;3;upset landfowl;10;M;Y;Y
3256;0;watery snake;19;M;N;N
3257;5;linear turkey;20;Z;Y;Y
3258;1;damp fowl;20;Z;Y;N
3259;2;growing vole;20;M;Y;N
3260;7;helpful panther;12;M;N;Y
3261;1;flat nightingale;6;M;Y;N
3262;9;long walrus;14;Z;N;N
3263;3;appropriate bobolink;10;Z;Y;N
3264;3;worried bobolink;9;M;Y;N
3265;4;tall mule;6;Z;N;N
3266;9;scornful planarian;16;Z;N;N
3267;7;whole hedgehog;19;M;N;Y
3268;5;chubby amphibian;13;M;N;N
3269;5;french buzzard;16;M;N;Y
3270;9;unfair firefly;8;M;Y;N
3271;2;healthy scorpion;2;Z;Y;N
3272;3;blind raven;3;Z;N;Y
3273;3;geographical starfish;8;Z;Y;Y
3274;0;golden cat;10;Z;N;N
3275;9;related silkworm;6;M;N;N
3276;5;wild yak;14;M;N;N
3277;3;spotty bison;2;M;Y;Y
3278;9;pregnant finch;20;M;Y;Y
3279;0;appalling zebra;13;M;N;N
3280;0;crowded rat;12;M;N;Y
3281;5;frightened hornet;20;Z;Y;Y
3282;4;fat guanaco;17;M;Y;N
3283;2;vulnerable koi;2;Z;N;Y
3284;2;uniform landfowl;5;M;Y;N
3285;0;troubled narwhal;3;Z;N;N
3286;9;inevitable pelican;20;Z;N;N
3287;1;tough dove;8;M;N;Y
3288;8;loose baboon;17;M;N;Y
3289;5;crooked emu;7;Z;Y;N
3290;4;dark fowl;2;Z;N;N
3291;1;tiny ape;5;M;N;Y
3292;0;okay krill;14;Z;Y;Y
3293;5;nearby mockingbird;11;M;Y;N
3294;3;marvellous cattle;3;M;N;N
3295;9;essential harrier;4;Z;N;N
3296;0;ultimate gayal;1;Z;N;Y
3297;8;new guanaco;9;Z;N;Y
3298;3;large seahorse;10;Z;N;Y
3299;6;favourable minnow;14;M;N;Y
3300;4;generous silkworm;15;Z;N;Y
3301;2;busy elephant;5;M;N;N
3302;4;beneficial cow;10;M;N;Y
3303;2;helpful narwhal;8;Z;Y;Y
3304;4;ideological dingo;2;Z;N;N
3305;3;wandering wombat;1;M;N;Y
3306;8;odd hamster;12;Z;Y;Y
3307;1;novel haddock;14;M;N;Y
3308;4;ministerial crayfish;1;M;Y;Y
3309;7;soft bandicoot;2;M;N;Y
3310;5;alternative condor;2;M;Y;N
3311;9;labour chameleon;16;M;N;Y
3312;2;short crow;3;M;Y;Y
3313;2;actual marsupial;16;Z;Y;Y
3314;5;religious nightingale;3;Z;N;Y
3315;9;early planarian;10;Z;Y;Y
3316;2;scared rook;19;Z;N;N
3317;1;tired limpet;16;Z;Y;Y
3318;0;impressive minnow;15;Z;Y;N
3319;6;shy cardinal;20;M;N;N
3320;7;terrible scallop;19;M;N;Y
3321;6;experimental manatee;3;Z;Y;N
3322;6;petite lungfish;14;M;Y;Y
3323;6;real grasshopper;6;M;Y;N
3324;3;due swift;11;Z;Y;Y
3325;2;technical goat;9;M;Y;Y
3326;4;adorable wasp;16;M;Y;Y
3327;1;preliminary bovid;20;Z;Y;Y
3328;0;open marlin;17;M;N;Y
3329;6;objective hoverfly;6;Z;Y;N
3330;8;general landfowl;14;Z;Y;N
3331;3;fine basilisk;2;M;N;Y
3332;9;academic jackal;5;Z;N;N
3333;1;simple earwig;19;M;N;N
3334;9;polite bovid;16;Z;Y;N
3335;7;amateur meerkat;1;M;Y;N
3336;3;worthy toad;8;Z;Y;N
3337;7;dry chickadee;18;Z;N;N
3338;6;exclusive condor;16;M;N;N
3339;2;inappropriate crocodile;17;Z;Y;N
3340;6;shivering gibbon;10;Z;N;N
3341;2;relieved tarantula;10;M;N;Y
3342;6;shaky reindeer;3;Z;Y;Y
3343;1;dominant buzzard;11;M;N;N
3344;7;square fowl;17;Z;Y;N
3345;1;institutional cardinal;12;Z;N;N
3346;7;open amphibian;3;Z;N;Y
3347;7;embarrassed bird;1;M;N;Y
3348;1;distinctive impala;1;M;Y;Y
3349;0;evil wildebeest;14;M;N;Y
3350;1;added pig;18;Z;N;N
3351;5;administrative cobra;2;M;N;Y
3352;6;average cow;20;Z;N;N
3353;3;bright peacock;19;Z;N;Y
3354;8;squealing fly;14;Z;Y;N
3355;3;junior hedgehog;7;M;N;Y
3356;8;controlled ostrich;11;M;N;Y
3357;8;alone finch;11;M;N;Y
3358;2;competitive fox;3;M;N;N
3359;5;parallel anaconda;10;M;N;N
3360;3;blushing narwhal;7;Z;N;Y
3361;2;upset hare;9;M;Y;N
3362;4;low orangutan;6;Z;Y;Y
3363;2;desirable perch;11;M;N;Y
3364;2;outside puma;12;Z;Y;N
3365;2;residential urial;17;M;Y;N
3366;8;wrong trout;3;M;Y;N
3367;2;closed eel;11;Z;N;Y
3368;8;late chimpanzee;17;M;Y;Y
3369;2;massive fly;5;M;Y;Y
3370;3;sick rat;19;Z;N;N
3371;7;additional peacock;6;Z;Y;Y
3372;5;linguistic silverfish;10;Z;Y;Y
3373;4;apparent donkey;18;Z;Y;Y
3374;2;heavy llama;19;Z;Y;Y
3375;0;controversial snipe;16;M;N;Y
3376;5;marginal dingo;4;Z;Y;Y
3377;8;horizontal fish;11;M;Y;Y
3378;6;scary dolphin;6;M;Y;N
3379;8;defensive gorilla;12;M;Y;N
3380;7;homeless salamander;8;M;Y;N
3381;3;spiritual meerkat;1;Z;Y;Y
3382;0;intensive donkey;16;M;Y;Y
3383;7;kind herring;14;M;N;N
3384;0;still mandrill;12;M;Y;Y
3385;4;wrong giraffe;8;M;N;Y
3386;8;sporting aardvark;9;M;Y;Y
3387;0;slow beaver;20;Z;Y;N
3388;4;mushy peacock;18;M;Y;Y
3389;5;odd ptarmigan;15;M;Y;Y
3390;2;sweet camel;5;Z;Y;N
3391;0;angry penguin;1;Z;N;N
3392;6;gentle xerinae;5;M;N;N
3393;3;nutty rook;20;Z;N;Y
3394;2;honest raven;6;M;N;N
3395;1;previous cattle;5;M;N;Y
3396;5;crazy cricket;1;M;Y;Y
3397;3;friendly halibut;2;Z;Y;N
3398;5;confidential tarsier;8;Z;Y;Y
3399;1;occupational chipmunk;16;M;N;N
3400;1;independent magpie;1;M;N;Y
3401;9;wet giraffe;19;M;Y;N
3402;8;brilliant spider;14;M;Y;Y
3403;1;glorious bat;11;Z;N;Y
3404;7;comfortable leopon;17;M;N;N
3405;2;following camel;16;M;N;N
3406;3;heavy catshark;10;M;Y;Y
3407;0;comparative cod;1;Z;N;N
3408;0;scary pike;4;Z;N;Y
3409;6;social octopus;10;Z;Y;N
3410;5;political lark;13;M;N;N
3411;1;circular cow;4;M;Y;N
3412;6;horizontal catshark;5;Z;N;Y
3413;4;stupid smelt;12;M;Y;Y
3414;3;cruel smelt;19;M;N;N
3415;7;sheer crow;11;M;Y;Y
3416;7;convincing condor;16;Z;Y;Y
3417;6;voluntary gayal;9;M;N;N
3418;6;awful seahorse;2;M;Y;N
3419;8;right ant;12;Z;Y;N
3420;1;absolute aardwolf;20;M;N;Y
3421;3;medieval ocelot;2;M;Y;Y
3422;9;pink whitefish;9;M;N;N
3423;2;potential termite;7;M;N;N
3424;9;confidential planarian;9;Z;Y;N
3425;7;melodic marten;11;Z;Y;N
3426;5;few gorilla;19;M;N;Y
3427;7;limited frog;1;M;N;N
3428;7;awful shark;17;M;N;N
3429;7;cooperative takin;17;M;N;Y
3430;5;coastal guineafowl;10;M;N;Y
3431;3;small cow;2;Z;Y;Y
3432;4;excited asp;15;M;N;N
3433;8;ratty kingfisher;16;M;N;N
3434;8;alleged cattle;7;M;N;N
3435;7;encouraging cat;11;M;N;N
3436;4;ugly squid;4;M;Y;Y
3437;3;wee raven;18;M;N;Y
3438;1;competent gamefowl;1;M;N;N
3439;2;prospective urial;14;M;N;Y
3440;8;collective marmot;12;M;N;N
3441;4;ministerial grasshopper;12;Z;Y;N
3442;3;thoughtful mink;14;Z;N;Y
3443;6;impressive chimpanzee;11;M;Y;N
3444;4;splendid tortoise;2;M;Y;N
3445;7;gigantic fowl;17;Z;Y;Y
3446;5;blonde rattlesnake;8;Z;N;N
3447;9;annual mackerel;8;M;N;N
3448;7;natural salamander;11;M;Y;Y
3449;5;tender antelope;19;Z;N;N
3450;8;gross parrot;14;M;Y;N
3451;9;warm crane;13;M;Y;Y
3452;3;silent finch;8;Z;Y;Y
3453;8;amazing tapir;12;Z;Y;Y
3454;0;favourite dingo;6;M;Y;N
3455;5;crowded rat;13;M;Y;N
3456;9;presidential ox;3;M;Y;Y
3457;8;unchanged ladybug;5;Z;N;Y
3458;5;quick whale;16;M;Y;Y
3459;5;wrong armadillo;15;M;Y;Y
3460;3;boring anteater;11;M;N;N
3461;2;dead worm;19;Z;Y;Y
3462;6;wonderful whippet;7;Z;Y;Y
3463;2;adorable owl;7;Z;N;Y
3464;4;helpless rattlesnake;11;Z;Y;N
3465;8;intact reindeer;8;Z;N;Y
3466;8;miniature dragon;13;Z;N;Y
3467;9;pleased canidae;15;M;Y;Y
3468;5;sour quokka;1;M;Y;N
3469;9;defensive pig;1;Z;Y;Y
3470;2;terrible raccoon;1;M;Y;Y
3471;9;fair sailfish;16;M;Y;Y
3472;9;static roadrunner;11;Z;Y;N
3473;5;glorious quelea;9;M;N;N
3474;2;Sound weasel;11;M;N;N
3475;7;clever gibbon;13;Z;Y;Y
3476;6;financial puma;3;M;N;N
3477;8;isolated raccoon;19;Z;N;Y
3478;1;mathematical skink;18;M;N;N
3479;0;blue stoat;15;Z;N;Y
3480;4;political chicken;20;Z;Y;Y
3481;3;obnoxious boar;18;M;Y;Y
3482;9;fantastic pheasant;18;M;N;N
3483;6;enchanting jaguar;10;M;Y;N
3484;8;lucky ptarmigan;9;Z;N;N
3485;5;excess camel;15;Z;Y;N
3486;8;harsh ox;3;M;N;N
3487;5;delicious damselfly;7;M;N;Y
3488;2;shiny octopus;15;Z;Y;N
3489;5;alive falcon;1;M;N;N
3490;0;steady limpet;15;Z;N;Y
3491;0;busy hamster;17;M;N;N
3492;6;busy earwig;2;Z;N;Y
3493;2;ashamed fox;8;M;Y;Y
3494;9;hilarious carp;7;M;N;Y
3495;9;surrounding lizard;18;M;Y;Y
3496;4;inclined swift;8;M;Y;N
3497;8;dangerous yak;11;Z;N;N
3498;9;boring ladybug;19;M;Y;N
3499;4;sophisticated quokka;18;M;N;Y
3500;9;beneficial firefly;4;M;N;Y
3501;9;left parrotfish;4;Z;N;N
3502;7;central sawfish;6;Z;Y;Y
3503;3;upset carp;9;M;N;N
3504;0;beneficial squid;13;Z;N;Y
3505;4;surviving walrus;8;M;N;N
3506;9;presidential galliform;17;Z;Y;N
3507;7;complex wallaby;13;Z;Y;Y
3508;9;prickly stoat;14;M;N;N
3509;6;relieved marlin;1;Z;N;N
3510;8;very carp;3;M;Y;Y
3511;2;oral rabbit;10;M;Y;N
3512;6;nasty manatee;17;M;N;Y
3513;5;still leech;9;Z;N;Y
3514;2;fierce constrictor;4;M;Y;N
3515;7;evident camel;3;M;N;Y
3516;8;intellectual tick;13;Z;Y;N
3517;8;agricultural jaguar;1;Z;Y;N
3518;6;ethnic wren;19;Z;Y;Y
3519;9;relevant rhinoceros;6;M;Y;Y
3520;3;national pike;19;M;Y;Y
3521;7;retired clownfish;12;Z;Y;Y
3522;5;multiple perch;3;M;Y;Y
3523;0;immediate leech;19;Z;N;N
3524;6;gentle zebra;8;M;Y;N
3525;3;delicious haddock;19;Z;Y;N
3526;6;giant porpoise;20;Z;N;Y
3527;8;little orca;9;M;Y;Y
3528;2;pretty butterfly;1;M;Y;N
3529;3;dangerous jellyfish;2;M;Y;Y
3530;7;hard lemming;16;Z;N;Y
3531;4;late cow;3;M;Y;N
3532;8;gentle asp;20;M;Y;N
